user,item,cnt,daytime,weekday,isweekend,homework,weather,country,city
22,1065,1.7708520116421442,5,7,15,17,19,96,173
60,423,0.0,0,10,14,17,26,99,100
450,78,0.3010299956639812,1,12,15,17,22,90,100
221,193,0.47712125471966244,0,10,14,17,26,99,100
3,21,0.6989700043360189,6,13,15,17,19,97,282
38,1788,1.505149978319906,4,9,14,17,26,99,100
13,20,0.6989700043360189,0,13,15,17,26,96,100
128,838,0.0,0,11,15,17,19,90,151
5,11,1.0,3,8,15,16,19,90,151
96,25,1.255272505103306,3,8,15,16,19,36,124
22,25,1.255272505103306,6,10,14,17,25,96,173
191,437,0.0,2,13,15,17,26,99,100
126,506,0.3010299956639812,4,7,15,17,21,78,234
18,3,1.380211241711606,6,13,15,17,19,97,100
5,5,1.4313637641589874,6,12,15,16,19,90,151
51,16,2.184691430817599,0,7,15,16,19,90,151
256,5,2.7363965022766426,4,13,15,16,19,90,100
90,1380,0.47712125471966244,3,7,15,17,26,38,100
146,113,1.0791812460476249,6,13,15,17,26,99,100
77,56,1.6812412373755872,2,12,15,17,19,39,132
134,230,0.0,2,13,15,17,19,66,207
280,21,2.1271047983648077,1,12,15,17,19,97,100
206,349,0.0,1,9,14,17,19,84,240
9,49,1.3010299956639813,6,9,14,17,26,99,100
77,9,1.0791812460476249,2,7,15,17,22,39,132
124,726,0.47712125471966244,2,12,15,16,25,97,100
107,5,0.0,2,12,15,16,19,48,136
24,446,1.146128035678238,3,10,14,16,25,97,100
174,698,0.3010299956639812,1,8,15,17,26,99,100
136,5,1.3222192947339193,4,13,15,17,21,69,214
40,21,2.230448921378274,1,11,15,17,19,90,154
41,25,2.406540180433955,3,11,15,17,25,69,100
170,21,1.505149978319906,0,11,15,17,25,58,184
232,0,0.0,6,8,15,18,19,97,295
275,132,1.5563025007672873,4,13,15,16,19,96,173
86,204,1.0791812460476249,6,10,14,17,22,97,282
414,5,1.505149978319906,2,13,15,17,26,99,100
87,777,0.9030899869919435,6,7,14,17,25,97,100
157,17,1.8920946026904804,3,8,15,17,19,78,233
88,17,1.8573324964312685,0,7,15,17,19,36,118
30,360,0.9542425094393249,1,9,14,17,26,99,100
37,9,1.380211241711606,4,10,14,17,19,36,119
165,195,0.0,2,12,15,17,21,78,233
211,584,0.3010299956639812,4,9,14,17,19,54,181
193,341,0.0,1,11,15,17,24,62,200
70,45,0.9542425094393249,3,12,15,16,19,97,277
308,136,1.8195439355418688,0,7,15,17,19,96,100
1,5,0.8450980400142568,0,9,14,17,19,90,151
74,379,1.1139433523068367,5,12,15,17,25,80,238
317,103,0.0,3,11,15,17,25,90,151
555,5,0.47712125471966244,4,8,15,17,19,90,151
186,78,0.7781512503836436,6,11,15,17,25,97,100
210,21,0.7781512503836436,1,13,15,17,19,35,100
107,16,1.2304489213782739,1,9,14,16,22,48,136
238,5,0.3010299956639812,3,13,15,17,25,96,173
54,372,0.0,2,7,15,17,19,90,100
8,303,0.0,0,12,15,17,25,36,120
208,313,2.0293837776852097,4,8,15,17,19,90,151
107,11,1.3222192947339193,3,12,15,16,19,48,136
107,16,2.0969100130080562,4,7,15,16,19,48,136
42,5,1.1139433523068367,4,9,14,17,19,90,100
140,160,0.0,4,12,15,16,25,85,100
328,537,0.0,1,10,14,17,19,78,233
158,275,0.0,2,11,15,17,19,90,151
324,65,2.456366033129043,2,9,14,17,19,79,237
59,25,0.0,4,7,15,17,20,59,100
91,1155,0.3010299956639812,3,7,15,16,19,97,100
43,25,0.0,3,12,15,17,26,97,279
184,33,2.1172712956557644,4,11,15,17,19,90,151
209,49,2.1931245983544616,5,7,15,17,25,97,100
457,1265,0.0,0,7,15,17,19,53,186
79,59,0.0,1,7,14,17,22,90,157
349,1302,0.0,3,13,15,17,19,97,100
367,585,1.7075701760979363,4,11,15,16,25,97,100
282,3,0.3010299956639812,6,12,15,17,19,97,265
7,584,0.0,2,10,14,17,19,53,192
182,239,0.0,2,7,15,17,22,97,282
134,198,0.3010299956639812,0,10,14,17,26,63,100
145,5,1.1139433523068367,2,8,15,17,19,90,151
153,123,1.2041199826559248,0,11,15,16,19,90,151
10,21,1.9777236052888478,2,9,14,17,25,90,153
299,1835,0.0,4,8,15,17,19,73,100
70,111,1.4313637641589874,2,13,15,17,25,97,277
406,136,0.0,4,8,15,17,19,36,122
48,5,1.9030899869919435,4,12,15,18,19,90,151
314,159,0.0,2,13,15,17,26,99,100
123,93,0.3010299956639812,4,7,15,17,19,96,173
77,5,2.1789769472931693,0,12,15,17,19,39,132
261,136,0.8450980400142568,3,12,15,17,19,86,100
98,136,2.0569048513364727,1,11,15,17,21,78,233
97,3,1.8920946026904804,0,8,15,17,19,78,233
48,38,1.1139433523068367,6,11,15,17,19,90,100
8,1263,0.6020599913279624,4,12,15,16,19,36,120
105,1072,0.47712125471966244,2,11,15,16,22,93,248
420,3724,1.0,4,10,14,17,19,69,214
254,11,2.3729120029701067,1,12,15,17,26,99,100
222,29,1.7634279935629373,0,11,15,17,19,44,145
119,2406,1.2041199826559248,1,7,14,17,19,97,100
157,207,0.0,0,10,14,17,21,78,233
191,30,0.0,2,13,15,17,26,99,100
141,16,1.4313637641589874,3,8,15,17,19,65,100
10,11,1.3222192947339193,0,9,14,17,19,90,153
202,21,0.3010299956639812,1,13,15,17,19,73,225
96,16,1.5185139398778875,3,8,15,16,19,36,124
23,16,1.6020599913279625,0,7,15,16,19,96,100
387,17,1.380211241711606,4,7,15,17,25,58,184
124,103,0.8450980400142568,1,9,14,17,21,97,100
338,5,2.8543060418010806,0,11,15,17,19,48,100
579,3348,0.8450980400142568,1,12,15,17,19,97,100
7,240,2.220108088040055,4,7,15,17,21,53,192
76,55,1.0,2,12,15,18,24,97,100
208,1395,0.8450980400142568,0,7,15,17,25,90,151
50,787,1.4471580313422192,2,12,15,17,19,78,233
31,261,0.0,2,12,15,16,19,90,151
64,16,1.8325089127062364,1,11,15,16,19,43,100
33,264,0.0,3,7,15,17,19,44,146
522,17,0.9542425094393249,4,9,14,16,25,97,100
391,508,1.8129133566428555,3,9,14,17,25,72,205
128,375,0.0,4,8,15,17,25,65,202
193,16,0.3010299956639812,5,7,15,17,26,62,200
22,20,2.3560258571931225,1,10,14,17,19,96,173
113,16,0.3010299956639812,4,9,14,17,25,97,100
125,484,1.0,4,13,15,17,19,48,100
43,17,1.792391689498254,6,9,14,17,19,97,100
54,5,1.0791812460476249,5,12,15,17,19,48,135
209,49,2.7024305364455254,2,12,15,17,19,97,100
32,16,0.3010299956639812,3,10,14,16,19,90,153
95,377,1.0791812460476249,0,11,15,16,25,36,100
386,21,1.9395192526186185,0,12,15,17,24,59,100
166,25,0.3010299956639812,6,12,15,17,26,97,100
77,245,2.5705429398818973,2,13,15,17,22,39,132
52,148,1.7853298350107671,1,13,15,17,19,96,163
345,19,0.47712125471966244,0,8,15,17,25,90,151
89,9,0.6020599913279624,4,9,14,18,19,97,262
45,1297,0.0,1,8,15,17,26,90,156
293,1293,0.47712125471966244,0,11,15,17,26,99,100
153,123,1.462397997898956,0,7,15,17,19,90,151
265,574,1.662757831681574,1,8,15,17,21,97,100
7,235,0.0,2,10,14,17,19,53,192
89,16,2.184691430817599,1,9,14,18,22,97,262
12,24,1.462397997898956,0,12,15,16,21,97,100
380,442,0.0,1,12,15,17,25,36,125
128,11,1.99563519459755,2,10,14,17,19,65,202
164,749,1.5797835966168101,2,13,15,18,25,97,100
20,18,1.146128035678238,5,11,15,16,25,65,202
34,368,0.3010299956639812,5,8,15,17,21,96,100
73,110,0.7781512503836436,5,13,15,18,19,36,123
66,11,0.47712125471966244,4,8,15,17,19,90,153
136,138,0.0,6,10,14,17,22,69,220
14,722,0.0,1,11,15,17,26,49,175
355,228,0.0,0,10,14,17,19,78,233
98,428,1.6812412373755872,2,11,15,17,19,78,233
95,791,0.3010299956639812,3,9,14,16,19,36,100
112,375,1.6720978579357175,1,9,14,17,25,90,151
27,23,2.290034611362518,0,9,14,16,19,32,100
27,685,1.0791812460476249,3,9,14,16,25,32,100
118,467,0.0,3,10,14,17,21,97,100
153,232,0.0,6,10,14,16,19,90,151
264,282,1.3617278360175928,1,9,14,17,21,97,100
211,25,1.9242792860618816,0,8,15,17,22,54,181
172,114,1.7403626894942439,0,10,14,17,19,58,184
238,103,0.47712125471966244,0,9,14,17,26,96,173
120,5,0.7781512503836436,3,13,15,17,19,90,100
283,1703,0.0,2,8,15,16,19,97,100
346,272,2.12057393120585,2,8,15,17,19,79,235
37,25,1.2041199826559248,1,7,14,17,25,36,119
487,9,0.6020599913279624,1,12,15,17,25,97,273
264,17,1.4471580313422192,5,13,15,17,22,97,100
435,58,0.0,0,8,15,17,20,36,100
381,705,1.1760912590556813,2,7,15,17,19,73,225
422,423,0.0,1,10,14,17,25,97,100
58,3,0.47712125471966244,3,9,14,17,22,31,102
90,73,0.9542425094393249,0,9,14,17,26,38,100
398,65,0.3010299956639812,1,12,15,17,25,85,242
165,307,1.6020599913279625,1,12,15,17,21,78,233
193,21,0.0,3,9,14,17,26,62,200
70,16,1.4471580313422192,3,9,14,17,22,97,277
15,78,1.5563025007672873,3,12,15,17,21,78,233
165,180,0.0,4,11,15,17,19,78,233
33,584,0.0,4,8,15,17,19,44,146
96,17,1.7781512503836436,4,11,15,17,19,36,124
240,40,2.0293837776852097,4,12,15,17,19,78,233
240,309,0.0,0,11,15,17,19,78,233
355,244,1.255272505103306,1,8,15,17,21,78,233
186,78,0.7781512503836436,5,12,15,17,25,97,100
204,53,1.0,4,10,14,17,25,95,101
79,25,1.380211241711606,2,8,15,16,25,90,100
532,20,1.3979400086720377,2,12,15,17,25,68,100
59,21,0.6989700043360189,4,9,14,17,22,59,100
170,0,0.7781512503836436,4,10,14,17,19,58,184
343,1417,2.2528530309798933,1,13,15,16,19,96,100
128,26,2.3783979009481375,2,10,14,17,21,65,202
222,405,1.505149978319906,0,12,15,17,25,44,145
285,11,0.0,1,7,14,16,26,36,121
25,530,2.0,0,11,15,17,25,80,100
414,372,0.0,2,13,15,17,26,99,100
101,16,0.47712125471966244,1,8,15,16,26,42,133
124,136,1.041392685158225,0,7,15,17,19,97,100
63,9,1.3222192947339193,1,8,15,18,25,90,151
22,25,1.7323937598229686,0,9,14,17,25,96,173
385,44,0.0,1,10,14,17,25,49,100
45,106,1.041392685158225,6,9,14,17,19,90,156
70,403,2.60422605308447,6,9,14,17,25,97,277
136,5,1.7781512503836436,1,13,15,17,19,69,220
63,25,1.3222192947339193,2,12,15,16,25,90,151
194,3055,1.4913616938342726,3,10,14,17,25,84,100
51,5,1.4471580313422192,4,9,14,17,19,90,151
246,3545,1.9777236052888478,1,10,14,16,25,97,263
68,39,0.3010299956639812,2,12,15,17,19,36,100
59,39,0.3010299956639812,2,12,15,17,25,59,100
193,3250,2.437750562820388,3,7,15,17,21,62,200
64,21,2.255272505103306,1,11,15,16,19,43,100
97,21,1.6127838567197355,3,9,14,17,19,78,233
429,11,1.4313637641589874,2,10,14,17,25,36,125
454,33,0.3010299956639812,1,7,14,16,25,59,100
153,155,0.0,3,10,14,16,26,90,151
176,25,0.6020599913279624,0,7,15,16,19,96,100
257,3107,1.414973347970818,4,7,15,17,25,80,100
211,33,1.5563025007672873,1,12,15,17,22,54,181
60,251,1.3010299956639813,2,9,14,17,26,99,100
212,205,0.0,3,8,15,17,19,97,100
67,114,1.255272505103306,1,8,15,16,19,58,100
76,249,2.0253058652647704,5,8,15,16,19,97,100
386,11,0.3010299956639812,6,13,15,17,19,59,100
203,259,1.255272505103306,0,7,15,17,19,96,172
379,687,1.380211241711606,1,8,15,17,19,96,100
240,16,2.75815462196739,2,7,15,17,19,78,233
88,17,0.6020599913279624,3,13,15,16,19,36,125
96,593,1.99563519459755,3,9,14,16,19,36,124
282,500,0.0,6,9,14,17,25,97,265
14,14,1.0,2,9,14,17,26,49,175
210,358,0.3010299956639812,1,9,14,16,19,92,126
285,14,0.0,4,13,15,16,19,36,121
64,21,0.8450980400142568,3,11,15,17,19,43,100
153,123,0.0,4,8,15,16,26,90,151
131,16,1.1139433523068367,3,9,14,16,25,97,100
235,36,0.3010299956639812,2,11,15,16,19,96,167
131,26,0.6989700043360189,4,13,15,17,19,97,100
265,2560,0.6020599913279624,2,12,15,17,19,97,100
168,40,2.44870631990508,1,7,14,18,22,96,100
329,16,1.7708520116421442,2,11,15,18,25,45,148
23,16,0.6989700043360189,2,7,15,16,19,96,100
236,1513,0.0,1,7,14,17,26,99,100
483,180,0.0,2,8,15,17,19,90,157
207,16,2.5211380837040362,0,7,15,17,25,30,107
6,6,0.3010299956639812,2,7,15,16,19,90,151
159,41,0.0,4,13,15,17,19,90,151
124,726,1.0791812460476249,1,9,14,17,21,97,100
24,749,0.47712125471966244,2,12,15,17,25,97,100
300,136,0.0,2,12,15,17,19,97,100
174,620,0.0,3,10,14,17,26,99,100
67,35,1.4913616938342726,1,13,15,16,25,58,100
177,16,0.0,3,7,15,16,26,97,264
66,5,1.6232492903979006,2,7,15,16,19,90,153
237,481,2.290034611362518,6,9,14,17,25,97,100
280,267,2.578639209968072,5,11,15,17,25,97,100
38,33,0.3010299956639812,4,9,14,17,25,97,100
269,322,0.0,1,12,15,17,25,58,184
282,26,0.6020599913279624,2,9,14,17,26,97,265
348,17,0.3010299956639812,4,10,14,17,26,99,100
20,195,0.0,0,9,14,16,25,65,202
172,35,0.47712125471966244,5,8,15,16,26,58,184
77,56,1.6532125137753437,0,13,15,17,21,39,132
128,383,0.0,0,12,15,17,19,90,151
79,59,1.6434526764861874,2,13,15,18,19,90,100
170,3,0.0,1,13,15,16,25,96,173
121,3453,1.380211241711606,3,11,15,16,25,97,100
14,14,1.1139433523068367,4,10,14,17,25,49,175
185,203,2.1760912590556813,1,10,14,17,19,78,233
59,21,0.9542425094393249,2,10,14,16,25,59,100
40,1309,1.7075701760979363,1,10,14,16,19,90,154
283,299,1.041392685158225,4,10,14,16,25,97,100
209,1031,1.7403626894942439,2,11,15,17,19,97,100
45,469,0.0,1,8,15,17,26,90,156
367,1955,0.0,3,13,15,16,26,97,100
114,205,0.6989700043360189,4,9,14,17,26,99,100
43,17,2.0718820073061255,6,9,14,17,25,97,100
221,193,0.0,5,8,15,17,25,52,100
191,108,0.0,1,12,15,17,26,99,100
257,25,2.1986570869544226,0,13,15,17,19,80,100
348,2407,2.4800069429571505,0,8,15,17,26,99,100
25,89,2.0791812460476247,0,11,15,17,25,80,100
56,1068,1.0,2,13,15,17,25,69,214
237,36,1.1139433523068367,1,8,15,17,22,97,100
16,314,1.6020599913279625,0,9,14,17,19,36,122
3,21,0.3010299956639812,0,9,14,17,25,97,282
41,2972,0.0,1,10,14,17,25,69,100
136,5,0.7781512503836436,2,7,15,17,19,69,220
447,3725,0.3010299956639812,1,11,15,17,26,99,100
305,1238,0.0,2,9,14,17,19,90,151
264,44,1.3222192947339193,4,12,15,17,21,97,269
63,16,1.7634279935629373,0,7,15,17,19,90,151
49,16,1.146128035678238,1,10,14,16,25,30,100
377,16,0.7781512503836436,0,9,14,18,19,90,100
192,21,0.7781512503836436,4,10,14,17,24,74,229
153,123,1.7323937598229686,1,8,15,17,19,90,151
222,285,0.0,0,8,15,17,25,44,145
209,49,3.1316186643491255,2,13,15,17,25,97,100
8,102,0.3010299956639812,0,8,15,17,24,36,120
285,45,0.8450980400142568,1,11,15,16,19,36,121
37,16,0.6989700043360189,3,12,15,17,19,36,119
353,375,0.0,4,9,14,17,19,97,287
75,586,1.1760912590556813,4,11,15,17,19,97,259
140,5,1.9777236052888478,6,12,15,16,25,85,100
40,5,1.5797835966168101,2,7,15,16,26,90,154
313,327,1.6232492903979006,6,7,14,17,25,48,100
436,3110,0.3010299956639812,4,9,14,17,19,78,233
308,16,1.7242758696007892,6,7,14,17,19,96,100
7,314,1.3617278360175928,1,10,14,17,21,53,192
153,5,0.0,3,13,15,17,19,90,151
173,20,0.7781512503836436,3,8,15,17,25,97,100
134,227,1.1760912590556813,6,7,14,17,19,33,100
500,1229,0.3010299956639812,0,10,14,17,21,30,108
403,89,2.2355284469075487,2,13,15,17,25,47,161
389,3726,0.0,4,11,15,17,26,99,100
146,5,1.0,2,13,15,17,26,99,100
47,715,1.8573324964312685,4,10,14,17,21,78,233
206,141,0.0,3,9,14,17,25,84,240
176,3251,0.3010299956639812,4,7,15,16,26,96,100
203,179,1.0791812460476249,6,10,14,17,19,96,172
483,955,0.7781512503836436,2,11,15,17,19,90,157
339,79,0.0,0,10,14,17,26,78,233
544,21,0.3010299956639812,0,11,15,17,25,97,100
343,33,1.1139433523068367,4,9,14,17,21,96,100
89,16,0.47712125471966244,2,10,14,16,22,97,262
5,524,0.0,0,13,15,16,19,90,151
151,584,0.0,0,8,15,17,25,69,221
32,17,2.1522883443830563,1,10,14,17,25,90,153
399,1553,0.0,1,7,14,17,25,30,107
244,5,0.9542425094393249,0,10,14,17,26,90,100
1,830,0.0,1,9,14,17,26,90,151
133,5,1.8388490907372552,4,7,15,17,25,90,151
33,79,0.0,3,7,15,17,21,44,146
271,428,0.0,2,11,15,17,19,90,100
367,796,0.47712125471966244,3,7,15,16,26,97,100
467,550,0.0,4,12,15,17,19,64,201
355,104,0.0,0,10,14,17,19,78,233
355,510,1.0791812460476249,1,13,15,17,21,78,233
356,65,1.4771212547196624,4,12,15,18,19,97,100
80,16,0.3010299956639812,1,8,15,17,19,96,173
91,56,1.591064607026499,6,13,15,17,21,97,100
246,220,2.5171958979499744,2,7,15,16,19,97,263
126,11,2.5327543789924976,3,7,15,17,19,78,234
499,121,1.3424226808222062,1,10,14,17,19,82,100
87,777,0.9030899869919435,4,7,15,17,25,97,100
129,59,0.3010299956639812,0,10,14,17,20,93,252
101,25,2.103803720955957,6,8,15,16,25,42,133
80,299,0.8450980400142568,4,10,14,17,19,96,173
120,5,1.0,0,13,15,17,19,90,153
185,1522,0.0,3,11,15,17,25,78,233
105,59,1.6532125137753437,2,10,14,17,19,93,250
123,93,0.0,1,13,15,17,25,96,173
190,325,1.7075701760979363,0,11,15,17,19,97,100
106,48,0.0,1,7,14,17,26,97,100
565,16,0.0,6,10,14,17,19,96,100
242,1675,1.2041199826559248,5,8,15,17,26,99,100
49,71,1.0791812460476249,4,12,15,17,25,30,100
238,5,0.47712125471966244,4,8,15,18,25,96,173
92,476,2.100370545117563,3,9,14,17,25,73,100
315,3727,1.6020599913279625,0,13,15,17,19,97,100
96,102,1.7781512503836436,6,8,15,18,19,36,124
225,584,0.0,1,10,14,17,19,78,233
576,1117,0.47712125471966244,4,10,14,17,19,34,115
88,3,1.146128035678238,6,9,14,17,19,36,118
16,28,0.7781512503836436,4,10,14,17,19,36,122
308,39,0.0,2,8,15,17,19,96,100
158,97,0.9542425094393249,0,13,15,17,26,99,100
151,25,0.6989700043360189,4,10,14,17,25,69,209
29,808,2.9003671286564705,0,11,15,17,19,76,100
74,221,2.8662873390841948,4,13,15,16,19,80,238
89,88,0.8450980400142568,5,7,15,17,25,97,262
101,33,0.0,3,12,15,16,19,42,133
292,541,0.0,6,12,15,16,19,96,165
388,25,0.0,0,10,14,17,19,90,151
383,549,0.0,1,8,15,17,19,97,261
185,21,1.3979400086720377,0,11,15,17,21,78,233
172,114,1.0791812460476249,6,10,14,17,25,58,184
406,26,0.6020599913279624,6,12,15,17,19,36,122
203,17,0.3010299956639812,1,10,14,17,26,96,172
402,1038,0.0,1,13,15,17,26,99,100
170,25,0.6020599913279624,1,8,15,17,19,58,184
112,23,1.4771212547196624,2,10,14,17,25,90,100
8,78,0.3010299956639812,6,8,15,16,19,36,120
130,620,0.0,1,13,15,17,26,99,100
161,1238,1.2787536009528289,4,9,14,17,19,90,151
70,111,0.6020599913279624,3,10,14,17,22,97,277
55,21,1.5440680443502757,1,10,14,17,24,97,100
292,1540,0.7781512503836436,4,8,15,18,25,96,165
51,21,0.9030899869919435,3,13,15,17,19,90,151
107,1089,1.3979400086720377,3,9,14,16,19,48,136
27,25,1.6232492903979006,2,9,14,16,19,32,100
155,1915,0.6989700043360189,3,7,15,17,19,60,199
244,16,0.9030899869919435,5,11,15,17,19,90,100
29,385,1.5185139398778875,1,9,14,17,19,76,100
80,21,0.0,2,8,15,17,19,96,173
165,264,0.0,2,12,15,17,19,78,233
10,35,1.9542425094393248,0,7,15,17,19,90,153
131,9,0.47712125471966244,1,11,15,17,25,97,100
55,92,0.9542425094393249,4,9,14,17,25,97,100
186,33,0.3010299956639812,5,7,15,16,19,97,100
261,614,0.0,3,12,15,17,19,86,100
76,102,0.0,0,7,15,17,19,97,100
522,5,0.3010299956639812,3,11,15,16,25,97,100
3,707,0.7781512503836436,0,11,15,17,25,97,282
39,26,1.5563025007672873,4,11,15,17,22,97,284
218,16,0.7781512503836436,1,13,15,17,19,97,276
123,9,0.3010299956639812,3,13,15,17,19,96,173
33,17,0.0,1,11,15,17,21,44,146
439,25,2.3891660843645326,1,11,15,18,24,30,108
402,5,1.5563025007672873,6,8,15,17,26,99,100
182,16,1.380211241711606,6,7,14,17,22,97,282
86,25,1.7781512503836436,2,10,14,17,22,97,259
339,584,0.0,0,10,14,17,25,78,233
162,16,1.6232492903979006,2,12,15,17,26,99,100
179,114,0.9030899869919435,3,7,15,17,25,58,184
76,102,1.255272505103306,0,11,15,17,25,97,100
10,21,1.1760912590556813,4,13,15,17,19,90,153
163,228,1.1760912590556813,0,10,14,17,19,78,233
448,3728,1.5563025007672873,3,12,15,17,19,29,100
333,1151,0.0,1,11,15,17,25,97,258
105,1160,0.3010299956639812,3,7,15,16,22,93,248
49,3729,1.1760912590556813,0,12,15,16,25,30,100
185,491,0.0,3,11,15,17,19,78,233
43,635,1.0791812460476249,0,12,15,17,25,97,100
56,155,0.47712125471966244,1,7,14,17,25,69,220
249,33,1.9444826721501687,3,13,15,17,25,97,100
2,5,1.7160033436347992,1,9,14,17,19,90,151
33,264,0.0,4,8,15,17,25,44,146
71,65,0.0,3,10,14,17,26,99,100
240,349,2.61066016308988,0,11,15,17,19,78,233
164,848,1.8573324964312685,0,11,15,16,25,97,100
262,25,0.3010299956639812,0,12,15,18,19,90,151
43,21,0.7781512503836436,0,13,15,17,22,97,100
276,105,2.9380190974762104,1,11,15,17,26,99,100
222,29,1.5314789170422551,6,13,15,17,19,44,145
483,31,0.0,2,8,15,17,19,90,157
79,207,1.380211241711606,0,8,15,16,19,90,100
124,94,1.7708520116421442,1,10,14,17,25,97,100
4,5,1.2787536009528289,2,10,14,17,24,92,126
249,1656,0.3010299956639812,2,13,15,17,24,97,100
178,5,1.6720978579357175,4,9,14,17,25,90,151
193,1539,1.4313637641589874,1,7,14,17,21,62,200
237,481,1.380211241711606,2,11,15,16,25,97,100
91,34,1.2041199826559248,5,7,15,16,19,97,100
296,167,0.6020599913279624,4,10,14,17,25,73,227
155,16,0.3010299956639812,1,7,14,17,21,60,199
142,25,1.146128035678238,1,7,14,17,26,97,263
31,11,1.591064607026499,0,7,15,17,19,90,151
75,9,0.0,5,8,15,17,26,97,263
123,534,0.3010299956639812,0,7,15,18,19,96,173
356,103,1.0791812460476249,1,9,14,17,19,97,100
68,16,1.9084850188786497,0,7,15,17,21,36,100
156,21,1.6020599913279625,4,9,14,17,19,47,161
84,427,0.0,2,9,14,17,24,96,173
301,17,2.2833012287035497,2,12,15,17,26,99,100
168,580,1.5314789170422551,2,10,14,18,22,96,100
67,25,1.1139433523068367,2,10,14,17,19,58,100
136,103,1.041392685158225,4,11,15,17,19,69,214
264,21,2.03342375548695,4,10,14,17,25,97,100
18,227,1.3010299956639813,4,8,15,17,25,97,100
180,2234,1.2041199826559248,0,9,14,17,25,55,100
198,834,1.4313637641589874,4,7,15,17,19,57,182
358,116,0.0,0,10,14,17,26,99,100
12,485,0.0,0,13,15,17,26,97,100
457,67,0.0,0,7,15,17,19,53,186
128,5,0.0,2,10,14,17,26,65,202
91,56,1.041392685158225,3,11,15,16,19,97,100
363,20,0.3010299956639812,6,7,14,16,19,96,100
401,136,0.0,4,10,14,17,25,91,244
153,155,1.591064607026499,0,9,14,16,19,90,151
91,56,0.6989700043360189,4,7,15,17,25,97,100
246,1745,2.957607287060095,4,10,14,17,25,97,100
407,3,0.6989700043360189,0,10,14,17,19,87,245
387,21,0.9030899869919435,1,9,14,17,25,58,184
284,317,0.0,1,7,14,17,25,97,289
109,192,1.7160033436347992,1,9,14,17,19,97,100
353,1122,0.0,4,9,14,17,19,97,287
31,21,0.7781512503836436,4,9,14,16,19,90,151
390,5,0.3010299956639812,0,13,15,17,24,90,153
29,808,1.4771212547196624,6,11,15,17,19,76,100
70,1603,0.9030899869919435,4,8,15,16,25,97,277
133,3578,0.0,3,7,15,16,25,90,151
256,5,0.47712125471966244,2,11,15,17,19,90,100
227,5,1.0791812460476249,0,12,15,17,26,99,100
85,1312,1.146128035678238,2,12,15,17,25,96,173
34,29,2.645422269349092,0,7,15,17,22,96,100
289,2164,0.0,6,10,14,17,26,99,100
247,58,0.3010299956639812,4,11,15,17,19,32,100
118,835,1.4313637641589874,0,9,14,17,22,97,100
211,51,1.591064607026499,3,10,14,17,22,54,181
232,17,1.2304489213782739,4,9,14,18,19,97,295
148,26,1.7708520116421442,0,11,15,17,21,36,121
164,749,1.1139433523068367,4,11,15,16,26,97,100
151,29,2.4800069429571505,1,13,15,17,19,69,209
320,5,0.9542425094393249,1,10,14,16,19,90,100
397,2881,0.0,0,11,15,17,19,90,151
170,35,1.041392685158225,3,13,15,17,26,97,263
56,70,0.0,3,11,15,17,26,99,100
49,103,1.1139433523068367,2,11,15,16,25,30,100
92,1371,0.0,3,11,15,17,25,73,100
22,20,1.255272505103306,0,8,15,17,19,96,173
20,18,1.845098040014257,2,7,15,17,19,65,100
257,731,0.6989700043360189,0,13,15,17,25,80,100
276,3730,0.8450980400142568,4,7,15,17,26,99,100
176,25,1.0791812460476249,2,9,14,16,25,96,100
67,11,1.146128035678238,1,9,14,17,19,58,100
368,9,0.3010299956639812,0,10,14,18,25,97,258
85,102,0.7781512503836436,6,7,14,17,25,96,173
125,65,0.0,6,9,14,18,26,48,100
339,102,2.469822015978163,0,8,15,17,19,78,233
188,1818,0.0,5,11,15,17,19,75,100
261,871,1.041392685158225,6,9,14,17,25,86,100
67,35,0.6989700043360189,4,12,15,18,26,58,184
274,26,0.6020599913279624,1,11,15,16,25,96,164
10,11,1.3010299956639813,5,11,15,17,25,90,153
278,21,0.0,1,9,14,17,26,97,100
11,1812,1.255272505103306,0,8,15,17,26,99,100
163,490,0.0,2,11,15,17,21,78,233
494,749,0.0,4,13,15,17,19,97,275
54,42,1.9444826721501687,3,9,14,17,25,90,100
245,17,0.47712125471966244,1,7,14,17,25,87,245
232,33,0.8450980400142568,3,7,15,18,25,97,295
282,500,0.8450980400142568,1,12,15,17,19,97,265
118,221,1.6232492903979006,1,9,14,17,19,97,100
482,227,0.9542425094393249,0,11,15,17,25,97,100
129,473,0.0,0,9,14,17,26,93,252
152,40,2.7715874808812555,1,8,15,17,19,96,165
387,3731,0.3010299956639812,1,8,15,17,25,58,184
231,25,2.0293837776852097,1,8,15,17,19,87,245
113,89,0.7781512503836436,0,8,15,16,19,97,100
136,5,1.4313637641589874,3,13,15,17,21,69,220
63,25,0.7781512503836436,1,13,15,18,19,90,151
166,26,2.113943352306837,5,11,15,17,25,97,100
249,25,2.4533183400470375,3,13,15,17,19,97,100
7,135,0.0,2,11,15,17,25,53,192
118,941,0.0,3,10,14,17,21,97,100
177,0,1.505149978319906,0,11,15,16,21,97,264
56,21,0.47712125471966244,2,9,14,17,19,69,220
97,103,0.7781512503836436,2,7,15,17,21,78,233
163,2262,2.450249108319361,1,7,14,17,19,78,233
142,828,1.2787536009528289,4,9,14,17,19,97,263
231,9,1.414973347970818,4,10,14,17,19,87,245
86,146,0.8450980400142568,0,10,14,17,19,97,262
