business_id,stars,review_count,att1
43895,3,7,11
28976,3,7,337
8203,3,5,731
6059,1,5,420
17114,1,5,490
21762,0,7,797
31837,1,6,731
12062,4,7,470
25740,0,5,12
5013,1,7,797
12347,1,7,195
11192,3,7,436
24563,4,6,662
44493,3,7,30
25796,1,5,35
29187,1,7,648
18877,1,5,119
20269,1,6,12
33401,3,6,578
34707,3,5,767
44709,1,5,731
11124,3,6,195
27263,3,7,66
41587,1,6,731
295,3,7,932
31677,3,6,731
17657,0,5,726
33685,4,7,128
47722,3,7,662
19298,1,7,66
45810,4,5,320
16108,1,6,249
4365,3,7,731
11731,1,7,314
33345,0,5,245
7601,3,6,803
7543,3,6,578
24064,1,6,384
42580,1,7,578
1048,1,5,731
15344,3,7,545
497,1,6,744
43244,1,7,190
32991,4,7,731
12269,3,5,183
19948,1,5,281
6234,1,7,885
16508,1,7,11
36409,3,7,385
23594,1,6,578
15864,3,5,715
45231,4,7,64
28167,3,7,767
40386,0,7,195
50623,1,7,488
35404,3,7,590
1807,1,5,526
39318,1,7,646
25288,3,7,731
4737,1,6,194
4230,1,6,731
2429,2,7,437
44357,1,6,138
17332,3,6,246
11495,4,5,85
45063,1,7,903
10061,3,7,337
19403,4,7,767
22379,1,7,286
43364,3,6,89
10629,1,7,329
4836,1,5,764
13221,1,7,578
27671,1,6,337
6629,1,5,303
17812,1,5,397
42806,3,7,337
7165,3,5,744
26210,3,5,246
38187,0,5,303
10336,0,6,744
16898,1,7,886
31304,3,7,243
957,1,7,797
40817,4,5,205
30139,0,7,767
42396,1,7,731
38629,3,7,648
32229,1,7,77
38173,3,7,446
46298,1,5,767
29948,1,6,514
16650,1,5,437
13268,1,6,464
10752,3,5,49
44180,0,5,646
4893,4,5,170
7347,3,7,397
6625,1,6,541
42777,1,7,138
15998,3,5,867
48873,0,7,689
39334,1,5,77
46136,4,5,767
36042,1,6,541
18824,3,7,731
47800,1,5,464
600,1,7,857
3939,1,7,53
5538,4,5,731
28061,3,6,119
19246,3,6,462
35014,3,7,254
10293,1,6,578
49572,1,7,183
6907,0,5,514
48275,4,7,731
47557,0,7,372
42967,1,6,767
36037,1,6,386
39576,3,7,128
49575,3,5,85
28393,0,5,689
3353,1,7,470
41004,1,6,662
3226,3,5,651
51688,3,5,216
48632,3,7,85
7287,1,6,52
34458,4,7,195
10697,1,5,731
35874,3,6,77
16614,3,6,437
14687,1,7,360
36763,0,5,350
27305,1,6,731
19741,3,5,128
25688,1,6,731
626,1,7,258
52139,1,7,66
19294,1,5,750
2017,1,6,731
27128,1,7,386
44661,1,5,52
30452,3,7,934
29962,3,7,30
6788,1,7,64
30367,3,6,541
11897,3,6,827
16567,1,5,797
42577,4,5,568
51212,2,7,176
13652,3,7,391
45014,2,7,337
42400,3,6,70
5133,1,7,52
6673,1,6,85
28530,3,6,744
44368,0,5,529
31643,3,7,119
41758,1,7,731
12829,3,6,52
45650,3,6,662
46371,3,6,731
16906,1,7,731
15987,0,6,163
1070,3,7,662
27369,1,7,731
50991,1,7,731
25037,1,7,751
7385,1,6,731
17651,3,6,253
32868,1,5,85
45112,3,5,337
47459,1,7,578
25279,1,5,413
3821,3,7,883
41701,3,5,256
4173,3,6,578
36174,3,6,30
15619,1,7,366
31911,1,6,731
19875,1,7,662
21208,4,7,731
37217,1,7,128
38653,1,7,119
35553,1,5,214
49153,2,5,767
37002,3,7,126
32257,4,7,29
46152,3,7,662
9679,1,7,744
3279,3,7,643
40461,1,6,29
37180,3,7,578
7953,3,6,119
19644,1,5,731
44863,1,6,77
31389,1,7,337
47011,3,7,731
33375,3,6,337
33043,3,7,119
46219,4,7,731
39246,3,6,731
24205,4,7,750
20717,0,6,462
41842,3,6,803
37003,4,6,791
17868,1,7,731
46253,1,7,731
22273,1,5,11
24101,3,6,731
17764,1,7,731
43906,3,5,269
13104,1,7,424
28981,3,7,541
19899,1,5,173
29741,2,6,273
3903,0,5,11
49886,1,6,71
10015,3,7,71
38808,4,7,210
49380,1,6,851
51758,3,6,731
39799,4,7,157
42729,3,6,731
12783,3,6,731
16839,0,7,207
33332,4,7,377
50607,4,7,303
37337,3,7,578
34660,1,6,343
42991,3,7,30
44786,3,7,195
34658,4,5,731
13270,1,6,29
25800,1,5,384
11955,0,5,651
12447,2,7,85
7998,1,7,797
18659,1,7,640
18934,4,5,420
10533,1,6,750
5644,1,7,66
39789,1,6,254
32351,0,5,413
12310,2,6,689
36038,1,7,420
15157,3,6,30
50227,1,5,797
26017,3,7,731
30822,1,7,85
14512,1,7,337
36264,0,5,651
27456,1,7,183
2821,4,5,335
30780,0,7,539
33907,3,7,128
20163,4,7,648
27565,3,7,750
29974,1,6,77
11925,1,7,731
4996,4,5,400
40884,3,6,254
7260,0,5,206
41180,3,6,356
38947,1,7,183
52007,1,7,767
13063,1,6,337
25097,0,7,88
42020,1,6,798
39104,1,7,797
44864,1,7,545
28242,3,5,767
2514,3,7,731
26529,1,6,541
120,3,7,303
28493,1,6,195
40742,3,6,400
42727,1,6,578
37317,1,6,77
26206,1,6,731
45227,1,7,225
30450,3,6,464
44695,1,5,437
47937,4,6,464
32063,1,6,470
44468,2,5,831
5647,1,7,767
35043,1,7,337
29681,0,5,916
38141,1,6,731
17757,3,7,731
47182,3,5,314
22483,1,7,620
38001,3,7,223
10854,4,5,128
18849,1,5,85
15665,1,7,397
22100,1,7,433
17985,3,6,750
11058,1,7,243
43780,4,6,351
73,3,7,52
24555,0,7,894
20789,1,6,337
43812,3,7,250
47230,1,6,462
35221,0,7,400
48279,4,7,211
25274,4,5,731
2594,1,5,767
17834,1,7,315
23635,1,5,514
46110,4,5,698
7611,1,7,327
22733,3,7,651
29365,4,7,245
39665,4,5,883
51076,1,7,337
45104,4,5,63
38725,1,7,194
30094,1,5,797
16407,3,5,790
26866,1,7,85
11685,2,5,436
8835,1,5,249
24677,3,6,195
29081,0,7,214
35169,1,6,713
23428,1,6,194
28853,3,7,731
3503,1,7,337
14892,3,6,40
4493,1,6,731
10557,4,7,315
43685,4,7,731
51290,1,7,130
32869,1,7,765
16409,0,5,620
26315,3,6,731
38469,1,5,731
7302,1,7,372
1153,3,7,731
41414,1,5,337
18495,1,5,382
16619,3,7,647
11778,0,5,621
29654,1,6,578
49410,1,7,85
10824,1,7,731
42035,1,6,462
3719,0,7,891
41870,3,7,744
48686,1,5,11
3502,1,7,731
16062,1,7,758
27394,3,7,119
12116,3,6,887
15231,3,7,767
16693,1,6,731
44032,3,6,29
14396,1,7,470
14211,3,7,538
4769,1,7,731
14849,4,7,731
24688,4,5,549
29334,1,6,700
39090,4,7,767
5975,1,7,85
21063,1,7,937
35262,3,7,337
34951,3,7,742
8530,3,7,138
41515,1,7,85
40823,1,5,393
45615,4,5,85
27582,3,7,119
3418,4,7,662
11766,3,7,74
26565,0,5,620
30332,1,5,310
38410,3,6,384
44951,3,5,932
30225,3,5,30
27073,3,7,446
9556,4,7,119
24203,4,7,170
35324,3,6,731
51167,3,5,636
38278,3,7,767
31981,3,7,303
8448,0,7,860
42896,3,7,731
51705,3,7,568
21610,1,5,711
37671,1,5,651
44065,1,6,464
18130,1,6,372
10480,1,7,177
1905,0,5,629
35378,4,7,77
28895,1,5,420
46464,4,5,337
28441,1,6,731
7463,1,7,63
27690,3,7,303
34616,3,7,646
36313,3,7,77
23178,1,7,647
39744,3,7,903
31271,3,7,802
36956,1,7,731
40775,1,5,397
29119,4,7,30
49565,1,6,742
2170,3,6,803
22236,1,6,249
26524,4,7,85
34872,3,5,744
21117,1,5,905
40592,3,7,77
11700,3,7,700
6201,1,6,29
2787,1,6,53
10736,1,6,819
22344,4,6,819
15283,4,7,731
16362,1,6,731
50378,1,6,119
21094,3,5,539
9434,1,7,337
33496,1,7,52
29328,4,7,624
22420,4,6,731
18425,4,6,731
4681,3,7,731
981,2,7,373
16948,1,5,568
51707,3,5,731
18904,1,6,303
35822,3,6,731
40626,1,6,808
44558,1,6,462
1579,1,5,348
7358,1,7,66
39410,0,7,934
29746,1,5,195
15433,3,5,744
46559,1,7,797
49628,4,7,731
28510,3,6,731
2846,1,6,30
9277,1,6,462
12760,2,7,315
28790,4,7,397
23674,0,7,145
39053,3,6,578
31756,3,7,29
39419,1,6,541
45504,3,5,49
7811,1,7,275
50612,3,7,731
34395,1,7,731
37014,2,5,767
4922,3,7,327
23324,3,7,470
19454,0,7,810
34639,1,7,742
11051,0,5,446
38767,1,5,892
10692,3,7,303
1388,1,7,731
44383,3,7,202
22343,3,5,731
37824,3,7,71
31995,3,7,767
42830,1,7,109
38613,4,7,731
35865,1,7,85
31360,1,6,177
22407,3,6,52
27800,1,6,437
7909,1,6,541
15444,3,6,462
51185,1,6,903
21369,1,6,744
28008,1,6,744
1754,1,6,446
39640,1,7,541
22334,3,7,742
21043,1,6,77
25421,0,5,738
2620,1,6,225
18442,1,5,245
35807,3,5,315
26169,3,6,462
3955,1,6,514
25493,3,7,315
46429,4,7,240
15250,1,7,184
46029,1,5,744
12547,1,5,397
1479,4,7,662
2544,4,7,315
5961,3,7,750
47575,3,7,77
48742,1,7,245
10491,3,6,700
21070,1,6,742
34732,1,7,744
23030,0,7,303
28810,0,7,249
20818,0,7,52
29496,1,7,420
33216,4,6,30
41965,1,5,275
36359,1,6,29
25906,1,6,809
11466,3,5,75
8313,0,5,85
47736,2,5,731
20065,0,7,758
20303,0,7,767
32136,3,7,119
6360,1,7,620
24766,1,7,731
51574,3,7,258
46326,1,6,298
32589,3,6,767
38076,1,7,337
33534,3,7,731
3798,2,5,731
32853,3,7,64
26167,3,7,541
45358,1,5,210
10768,1,6,731
11728,1,6,872
23859,3,7,578
21261,1,7,750
28429,1,6,827
50805,1,7,11
8601,4,5,337
33056,1,5,108
16649,3,7,437
50427,1,5,767
34245,1,7,183
52292,1,6,407
39141,1,7,157
31662,1,5,420
39578,4,7,462
25337,1,7,195
34765,3,7,249
51590,4,7,337
738,0,5,505
37725,0,7,64
32018,4,6,29
29855,1,7,314
48845,4,7,731
29982,1,7,927
1443,1,7,109
48182,3,5,385
21381,3,7,791
43476,3,5,314
46963,3,5,797
48220,1,7,356
17782,3,7,202
5143,1,7,236
44408,1,6,669
18587,1,6,120
9816,1,5,731
15267,1,7,731
18643,1,5,249
38486,1,6,731
25033,1,7,744
28501,4,6,744
27940,2,5,840
23559,4,7,315
33965,3,6,194
14677,3,7,128
7464,1,7,578
38466,3,6,578
44302,3,7,77
10150,4,5,850
32520,1,6,337
31111,3,7,744
11372,2,7,420
33287,3,7,731
38165,3,7,66
2492,3,5,676
49923,1,7,731
9454,3,7,731
6888,1,7,77
46948,1,6,29
9756,0,5,514
34688,3,7,249
42716,1,6,791
23593,4,7,797
9546,0,5,293
26047,0,5,75
28239,3,7,731
20524,1,7,437
9964,3,7,52
5266,3,7,495
17268,3,5,11
33436,3,6,303
36339,1,7,337
19829,0,5,514
34391,3,5,883
50329,1,6,337
40038,1,5,731
48814,3,7,578
51523,4,5,195
18226,1,6,731
46287,1,6,541
48068,3,7,77
4042,3,7,30
27825,4,5,888
16147,1,7,758
48821,1,7,742
38943,3,5,676
1382,1,7,327
38548,3,6,119
37049,4,5,315
47242,1,7,809
47025,1,7,731
11004,3,5,337
24273,0,7,905
9435,1,7,128
25953,3,7,337
2424,3,5,767
35275,1,6,819
9493,4,6,126
45948,1,7,343
21592,1,6,744
7002,1,5,444
52250,3,7,30
25324,1,6,918
8770,1,7,831
35733,0,7,731
24145,1,7,66
28543,1,6,138
30746,1,6,731
41455,1,5,854
15931,4,7,384
4876,3,7,52
19192,3,7,77
39754,3,6,731
10965,4,5,63
5811,2,7,529
12428,1,7,183
30366,1,5,568
13761,1,7,662
23144,3,7,30
8080,3,7,11
41802,3,7,925
22980,4,5,731
19183,4,7,715
30760,4,5,337
50255,4,7,744
14320,1,5,385
1407,0,7,337
413,3,7,344
41887,4,6,549
15242,3,6,541
40044,1,7,120
42291,1,6,400
24731,4,7,337
944,3,5,337
8347,1,6,195
26739,1,6,119
48208,1,6,578
41418,3,7,671
20908,1,7,240
32636,3,6,315
28875,3,7,52
985,3,7,797
47057,3,5,437
28299,1,6,462
34330,1,6,893
6749,3,6,541
41096,4,5,71
10666,4,5,256
34388,1,7,613
51079,3,7,819
14912,3,6,750
19427,3,5,731
10479,1,6,662
48402,3,6,119
23808,3,5,899
24214,1,6,851
39282,1,7,731
36832,3,5,85
27055,3,5,64
10742,3,7,315
31705,1,6,52
19277,4,7,327
33525,1,7,77
39448,3,7,337
48194,3,7,11
20836,1,6,52
8879,4,7,731
31348,3,7,462
48294,3,7,767
38111,3,7,243
25832,4,7,646
41741,1,7,660
34478,3,7,731
5509,1,5,66
3613,1,6,731
21674,1,6,731
12527,1,7,731
33215,1,7,343
51633,1,6,464
16080,1,7,731
24994,4,5,128
33222,1,7,564
46544,1,6,731
40716,3,7,731
47374,1,7,85
11054,1,7,665
47060,1,5,66
43975,4,5,315
28577,1,6,77
37832,0,6,513
7674,3,6,578
46305,1,5,767
10108,1,6,120
43045,4,5,624
39026,1,6,541
26364,4,5,152
4631,3,6,700
28251,1,6,470
45467,1,7,563
27036,1,7,767
35605,2,5,397
40419,1,5,383
50448,1,7,382
19999,1,6,662
1578,1,5,431
3683,3,6,337
6147,3,5,731
33470,3,6,52
10995,1,6,578
5195,3,5,777
29354,1,5,854
2629,1,7,337
41152,1,7,744
51821,1,6,170
5544,3,7,190
24803,3,7,195
8851,4,7,354
40849,1,5,646
38589,3,7,731
17045,1,7,731
1059,0,7,622
19883,4,7,397
20230,3,6,119
18568,3,5,66
2136,1,7,648
18208,3,7,373
28706,0,5,841
49379,1,7,74
44896,3,6,337
6465,1,7,373
47929,1,7,195
49386,4,6,413
41243,1,6,851
3695,3,6,462
44639,0,5,446
11082,3,7,529
33411,2,7,717
10871,1,5,766
27729,3,7,731
43256,3,7,744
35696,3,6,578
5316,1,7,470
19776,4,5,373
50996,3,6,194
27004,1,7,935
27873,3,7,843
20592,3,5,195
2235,3,7,731
39188,1,5,74
31855,4,7,128
15458,3,7,462
25203,3,7,731
17406,3,7,303
18389,1,7,476
10266,3,7,662
28081,3,7,731
11096,1,6,731
42911,1,6,436
28872,1,7,128
5839,3,7,662
3671,3,7,119
42598,1,7,243
49099,3,6,77
28958,4,7,128
20702,3,7,470
38539,3,5,85
1152,1,5,66
32307,3,7,243
35767,1,6,897
44337,1,6,731
16715,0,6,420
9617,1,5,580
3529,1,7,568
15356,3,7,303
5910,2,7,790
5875,4,7,315
42931,1,5,397
33036,0,7,462
31966,3,7,731
34025,1,6,66
1017,1,6,77
17792,1,5,731
13365,3,7,30
8255,1,7,767
41263,2,7,119
43889,1,5,85
47573,1,5,66
28256,1,6,47
294,4,7,731
29103,0,5,731
26823,3,7,731
15189,4,5,373
14942,4,7,337
29123,1,7,568
5937,1,6,894
30070,1,7,541
23595,3,6,791
29189,4,5,767
2240,4,7,119
39041,1,7,64
17742,4,6,303
4720,3,7,731
7163,3,6,578
48034,1,7,731
23804,3,7,731
16175,0,5,767
8274,1,7,385
22641,1,5,317
9967,3,7,731
49369,2,7,303
49582,1,7,315
29765,3,6,183
11681,1,6,541
24891,1,6,29
35337,1,5,568
17626,2,7,731
6253,4,5,651
45324,4,7,177
50219,3,7,731
31959,3,6,77
26655,1,7,731
38836,3,7,74
11119,1,7,140
18638,1,6,462
24556,3,7,643
3568,3,5,52
13366,1,7,662
33462,1,6,751
32665,3,5,731
759,3,5,510
27572,1,6,337
37079,3,6,538
5373,1,7,834
27857,3,5,887
20781,1,7,71
5184,3,7,744
1739,1,7,337
37993,4,6,128
29291,1,5,731
46829,1,6,831
5124,1,7,393
22352,2,7,887
23586,1,5,303
20948,1,7,337
25978,2,7,315
45071,3,7,876
183,4,5,314
13832,3,6,243
42794,4,7,119
33592,3,5,426
4206,3,6,254
47819,1,7,938
40382,3,6,803
32322,1,6,936
39293,0,7,337
4475,4,5,177
48109,1,6,731
18531,4,5,481
25752,1,6,809
1403,1,7,731
45250,4,7,698
8133,3,7,337
7963,3,7,183
23972,1,7,420
20143,1,6,88
22144,3,7,110
16013,1,5,391
21170,1,5,820
36851,1,6,119
35075,3,5,384
30609,3,7,131
36873,4,5,337
28257,3,6,750
52294,0,5,413
21546,4,7,337
929,1,7,893
49929,4,7,403
37668,1,7,337
46073,1,7,384
41014,3,5,183
41810,3,5,64
9641,3,5,731
16987,1,7,327
20763,1,7,731
24918,4,5,767
32099,1,5,655
24070,3,5,854
27096,1,6,77
26568,1,6,305
22571,3,7,85
32156,1,7,373
38609,1,7,343
7491,2,7,128
10570,3,7,195
39999,3,5,413
39164,3,7,382
19055,3,7,437
14393,1,7,337
10948,1,7,245
51644,1,5,731
39803,3,7,337
49385,1,5,249
24543,1,6,750
15802,2,5,847
561,4,5,767
510,3,6,337
41911,3,7,85
12731,4,7,29
6298,1,6,243
31621,1,6,803
42146,3,5,337
8007,3,7,797
22990,3,7,315
12981,4,6,744
1626,4,5,269
19226,3,7,337
30484,1,7,731
14837,1,5,548
19152,1,6,538
40537,3,7,30
18383,1,5,470
9891,1,5,863
31262,0,5,77
1987,4,5,128
32564,3,6,731
49167,3,7,568
18715,1,6,194
21107,1,5,685
3594,3,7,337
15100,1,6,731
5935,1,6,88
60,1,7,337
18724,0,5,757
17302,2,7,119
28032,3,7,30
18519,3,6,29
36575,1,7,337
18274,3,5,128
2147,1,6,731
36648,3,7,731
19112,3,7,803
554,1,7,337
50392,3,7,533
9925,1,6,64
27657,4,7,437
41416,4,7,629
28409,1,7,372
4322,3,7,73
37339,1,6,119
36771,2,7,450
16204,4,7,436
28724,3,6,436
17875,1,7,385
23810,0,5,514
45320,3,7,59
9282,1,7,851
35247,1,7,731
48842,3,7,731
22684,1,7,731
14143,3,5,369
7889,1,5,195
31624,1,7,303
43199,4,5,249
10046,4,7,208
50594,3,6,731
36983,3,7,651
24581,3,7,476
527,4,7,533
26421,4,5,698
38848,0,7,648
51578,1,7,690
46471,1,5,335
9806,0,7,648
10552,1,7,30
31005,1,7,662
12512,1,5,621
27520,1,5,337
2728,1,5,564
40678,3,7,337
9681,4,5,337
27990,3,6,541
22417,3,7,731
33182,1,6,85
37676,4,5,767
14374,1,6,52
33335,1,6,894
40444,3,7,731
31289,1,6,337
19141,3,5,183
34286,1,6,578
31747,1,7,647
24758,1,5,514
19177,4,5,28
19316,1,6,834
29066,3,5,766
30389,4,5,263
40314,3,7,195
12628,3,7,731
46590,1,7,651
5825,1,6,464
40445,1,5,767
44262,1,6,366
70,1,6,731
10155,1,5,66
9780,4,7,568
50675,0,5,751
24955,3,6,731
38450,1,7,731
41165,1,7,143
41883,1,7,767
51932,1,7,235
42626,1,7,240
28488,1,7,857
50967,1,5,538
39113,3,5,619
28033,3,5,85
18528,3,6,827
647,3,6,545
36280,3,6,731
24863,1,7,715
34063,1,5,731
39877,3,7,64
24104,3,5,561
11161,3,7,140
4809,0,5,314
16543,0,5,478
45350,0,5,151
4448,1,7,85
47488,3,7,66
14567,2,7,437
31411,1,7,337
19496,1,5,85
50893,1,6,53
14212,4,5,744
49580,3,7,699
32966,3,7,742
21471,1,5,397
20204,3,6,541
4526,3,7,578
40972,1,6,731
4083,1,7,578
14304,4,7,804
36020,1,5,397
44222,4,5,35
18665,1,6,742
7739,1,7,30
24791,1,5,431
13281,4,7,177
38329,1,7,170
49850,1,5,731
10880,3,6,899
49799,1,6,578
889,1,7,314
51009,2,7,157
36846,2,5,656
42660,1,6,464
11409,3,7,329
20160,3,7,932
24552,1,5,337
36115,3,6,437
36840,3,5,870
29223,1,5,136
22783,1,7,170
24321,1,6,538
39019,4,5,731
27408,3,7,337
41482,1,6,809
27675,1,7,578
32502,1,7,163
48838,0,7,85
36786,3,7,354
51078,1,6,202
3940,3,7,731
7068,1,6,128
2875,3,7,85
33448,3,5,437
50305,4,5,536
4912,1,6,731
14885,1,6,538
39453,1,7,397
22383,3,7,195
43242,1,7,337
38697,4,5,684
13701,0,5,27
51321,1,7,343
39745,3,7,731
8351,1,6,464
22315,1,5,385
43589,1,5,397
10218,1,7,562
15647,1,7,568
39446,1,6,731
19231,1,6,249
5306,0,5,95
47646,3,5,731
46681,1,6,750
30903,1,7,541
43839,0,7,413
43732,1,7,767
44636,3,7,514
30245,1,7,731
42704,3,5,441
50105,4,5,397
49836,1,5,262
46033,3,6,731
38846,1,5,75
41914,1,6,29
49223,3,5,767
4003,1,5,767
46943,3,5,26
39,3,5,731
8001,0,5,63
42700,0,5,337
3548,3,6,462
33693,1,7,744
20637,1,7,51
28114,4,7,803
16200,1,7,61
1536,1,5,337
41246,3,6,731
27429,1,5,397
51366,1,7,578
13727,1,7,561
42443,0,5,571
6161,1,7,436
39526,0,5,614
13908,3,7,742
307,3,7,918
3513,1,6,29
43382,3,7,731
29979,3,6,437
40348,3,5,590
45945,1,6,52
25838,1,7,195
20092,1,6,750
7893,1,6,568
169,3,6,578
13709,1,5,397
29211,4,7,195
16236,1,7,578
31145,1,6,578
23798,3,7,651
5883,0,5,731
20993,3,5,385
8479,1,6,337
8642,1,5,337
31968,3,7,731
24883,4,7,662
41576,1,7,731
49101,1,7,578
47986,0,7,337
20042,4,5,314
17573,1,7,166
6939,3,5,514
13953,3,6,731
51986,4,7,731
52171,1,7,29
9474,1,6,77
37303,1,6,742
17854,0,7,386
43581,1,7,731
52278,1,6,337
36191,0,7,77
6718,1,6,731
26010,1,6,731
41713,3,7,731
44359,1,7,731
17016,1,7,731
46168,1,7,514
44949,1,6,620
24351,1,7,792
21598,3,7,731
28839,1,6,462
2140,0,5,524
41971,3,7,70
43725,1,6,767
48706,4,7,177
15025,1,6,119
17329,3,6,731
24239,3,7,731
41169,4,7,246
1658,1,6,731
22623,1,6,138
43530,3,6,731
17537,3,7,731
17963,1,7,393
38189,3,7,74
1967,0,5,12
37325,3,7,803
11453,1,5,651
32201,1,6,63
33031,1,6,541
42773,3,7,77
905,0,5,350
35789,4,7,413
44041,0,5,85
17516,1,7,52
31778,1,7,569
46134,4,7,550
35943,1,7,662
18722,2,7,195
18830,1,7,750
12718,3,7,436
15581,1,6,138
22400,1,7,527
42985,3,7,66
28384,1,5,397
42329,4,7,315
6520,1,7,29
31316,3,7,731
28505,0,7,753
4145,4,5,314
45369,1,5,651
39148,1,7,903
23047,1,7,240
16490,0,7,619
47669,3,7,731
20346,3,7,767
1980,1,6,74
13546,4,6,742
15237,3,5,246
458,3,5,731
28173,3,6,731
31619,4,6,303
34937,1,7,85
25054,1,5,71
25179,3,7,77
3351,0,7,294
29614,3,6,578
8723,4,7,315
2305,3,5,85
9233,3,7,564
33111,1,7,249
18405,2,7,337
5633,4,7,470
46332,3,7,53
13434,4,7,767
43893,1,7,311
40563,3,5,337
28754,1,7,343
16469,1,7,63
25064,1,7,406
27029,3,6,899
50102,3,5,605
26696,3,6,750
36160,3,6,809
48053,1,6,337
48317,1,6,30
14996,1,5,95
6143,3,7,195
30088,3,5,578
4417,4,7,273
1441,4,6,437
18061,1,5,314
52169,2,5,514
48008,3,7,514
34219,3,7,535
46501,1,5,731
13815,1,7,767
29671,1,6,77
38672,4,7,315
36093,4,5,269
31672,1,6,851
36898,3,7,857
42993,3,6,541
49197,1,5,913
35869,1,7,640
2717,1,6,249
50370,4,5,275
18578,1,7,767
23088,1,7,851
52194,3,7,731
6352,3,5,315
11993,1,7,243
4513,4,5,355
28819,1,6,731
35737,1,7,384
24181,4,7,590
2476,1,7,731
3972,3,7,767
34509,1,7,568
11202,3,7,77
49533,3,7,731
7470,1,6,744
51450,3,6,731
11200,1,7,85
7681,4,5,177
12901,3,7,270
39268,0,7,327
7065,3,7,899
46241,1,5,397
18730,1,5,632
27576,1,7,731
43754,3,7,337
29838,3,7,578
8291,3,7,337
20912,3,5,66
6517,3,7,731
28402,3,6,462
48445,1,6,541
45719,1,6,809
25362,3,7,128
1402,4,6,578
32677,0,7,420
33240,1,6,731
24226,3,7,578
39623,3,7,126
40246,1,5,75
13554,0,7,797
45764,1,7,85
6644,1,6,579
34192,4,7,541
15388,1,7,797
21758,1,7,620
1753,3,7,183
12975,0,5,64
50495,1,6,196
46607,2,7,648
39969,3,6,731
15822,3,7,140
26033,1,5,314
10012,1,7,85
33308,0,5,85
2569,3,6,74
35875,0,7,9
7619,1,7,700
12033,1,5,85
3941,4,7,269
45774,3,7,731
6487,1,7,87
23779,1,7,71
46151,1,7,337
10641,1,6,742
14925,4,7,514
26216,3,5,273
22569,1,7,731
24216,4,7,337
50145,0,5,87
38155,1,5,731
38883,3,7,726
46637,1,7,483
4832,1,7,503
13192,1,5,49
14731,4,7,514
10125,1,5,937
6556,1,5,488
32621,1,5,523
47391,1,7,254
52061,3,5,195
29036,1,6,742
33001,1,5,211
36411,1,6,119
17628,3,7,809
3024,4,5,437
28826,3,5,66
29314,1,6,731
46706,3,6,824
20032,1,6,731
26836,4,5,444
38477,4,6,731
16426,1,7,857
50617,4,5,731
33268,3,7,470
10308,2,7,245
49021,1,6,731
10915,4,5,715
17178,1,7,198
2690,1,7,731
14174,1,7,444
19087,4,5,797
13631,1,5,337
41184,1,5,797
19960,3,7,731
14762,1,7,52
28388,3,6,174
47003,1,7,731
23192,1,7,337
10967,1,7,731
14519,3,7,119
3986,1,7,578
15965,4,7,66
22287,1,5,490
43815,1,6,731
24143,1,5,415
51743,0,5,66
51866,1,5,251
25328,1,7,444
49906,0,5,633
21524,1,7,366
14998,1,5,436
27050,3,7,700
7313,3,5,30
22920,1,5,918
14471,1,6,942
13977,1,5,933
34035,3,6,541
20557,2,7,731
25958,2,5,269
9350,3,7,337
49924,1,7,77
22917,1,6,744
11042,1,6,337
19022,3,7,66
39851,4,5,594
6778,1,6,514
28996,3,7,568
26714,3,7,170
23867,1,6,731
23974,0,5,187
4133,1,7,397
21926,1,7,315
24272,3,5,216
9209,1,5,64
14505,1,6,53
9197,4,5,454
16886,2,7,154
46190,4,7,351
9076,3,7,183
6651,3,5,373
15537,3,5,275
29682,3,5,731
31594,1,5,420
10740,3,7,386
13757,1,6,731
43559,3,6,337
27726,1,7,526
4090,4,7,128
22211,3,7,571
18580,1,5,66
25956,3,6,731
29538,4,7,731
5886,3,7,541
14739,3,7,767
27282,0,5,352
10229,3,6,195
15698,1,5,689
21255,1,5,514
8733,4,7,731
8741,3,5,731
44316,1,6,568
43198,1,7,337
11390,1,7,71
40252,0,7,9
37826,4,5,541
51465,1,7,803
3431,3,7,303
51002,1,6,541
43344,4,7,77
32421,1,5,85
33403,1,6,303
41373,1,7,731
49995,1,6,731
41932,1,6,731
12984,3,7,875
51640,3,5,578
43135,1,6,731
1379,3,7,918
25558,1,6,170
31449,3,6,731
8284,1,7,744
23700,3,5,750
6638,3,5,128
10290,3,6,183
40383,1,7,119
10375,1,6,731
31814,3,7,36
9572,3,6,30
31718,1,7,578
45411,1,6,731
33347,4,7,315
47137,3,5,549
15633,2,7,731
50388,3,7,303
3037,1,6,337
16349,1,6,742
37768,1,6,662
19978,3,5,767
3916,2,7,767
42204,1,6,713
25589,3,7,77
10398,1,7,598
37309,3,5,215
17850,0,7,88
42099,1,5,52
11532,4,7,731
47225,3,5,306
39835,3,7,243
17578,1,6,337
5978,3,5,77
35853,3,7,183
19058,4,7,420
51779,1,7,470
38003,3,5,314
7272,4,5,207
17102,3,5,195
49747,1,5,397
48726,1,6,893
9081,3,6,31
37407,1,5,451
19787,4,7,456
41818,1,7,731
6263,1,7,831
42441,3,6,803
51288,1,6,337
41878,3,5,263
4469,3,7,183
15122,3,5,248
16021,1,7,109
49422,1,6,662
15968,1,5,66
26027,4,7,902
36502,1,7,421
15510,0,7,296
36982,1,5,284
24344,3,6,578
1943,1,7,797
8451,1,7,195
20828,3,7,744
2673,1,7,303
37316,1,6,731
48816,1,6,932
34162,1,5,897
